0.000168252,-0.000168252,0.000218909,0.000536551,0.000918235,0.00115824,0.00148564,0.00163945,0.00195819,0.00199234,0.00235351,0.00225605,0.00297305,0.0029862,0.00550824,0.00698663,0.0176196,0.0250297,0.0644067,0.0435769,-0.175703,2.1757
-0.000168252,0.000168252,-0.000218909,-0.000536551,-0.000918235,-0.00115824,-0.00148564,-0.00163945,-0.00195819,-0.00199234,-0.00235351,-0.00225605,-0.00297305,-0.0029862,-0.00550824,-0.00698663,-0.0176196,-0.0250297,-0.0644067,-0.0435769,0.175703,1.8243
-0.000383525,0.000383525,-0.00157541,-0.00374646,-0.00598235,-0.00791075,-0.00955853,-0.0107855,-0.0115691,-0.0117731,-0.0115171,-0.010665,-0.00993266,-0.0090174,-0.0105772,-0.0129377,-0.0257891,-0.036926,-0.0742674,-0.0112852,0.283169,1.71683
0.0015887,-0.0015887,-0.00680554,-0.0121142,-0.0175226,-0.0222237,-0.0265322,-0.0296767,-0.0322212,-0.033062,-0.033449,-0.0318224,-0.0310467,-0.0286787,-0.0309425,-0.0326346,-0.0461376,-0.0531198,-0.0587113,0.055541,0.465019,1.53498
0.00327035,-0.00327035,-0.0119928,-0.0207249,-0.0292264,-0.0367813,-0.0434409,-0.0485212,-0.0522102,-0.0535437,-0.0533118,-0.0502857,-0.046878,-0.0413158,-0.0392763,-0.0363788,-0.0429385,-0.039745,-0.0205225,0.128499,0.549605,1.4504
0.00662228,-0.00662228,-0.0198276,-0.0324141,-0.0443869,-0.0550478,-0.0645815,-0.0719206,-0.0774713,-0.0796021,-0.0794451,-0.0750078,-0.0691295,-0.0595911,-0.0517786,-0.0419882,-0.0359435,-0.0181925,0.0345291,0.207828,0.632866,1.36713
0.00907831,-0.00907831,-0.0264652,-0.0427332,-0.0578092,-0.0713419,-0.0833335,-0.0928049,-0.0997909,-0.102589,-0.101827,-0.0954747,-0.085918,-0.0711676,-0.0561963,-0.0376342,-0.0198821,0.0132164,0.0867537,0.277417,0.684401,1.3156
0.0124479,-0.0124479,-0.0341905,-0.0540054,-0.0721134,-0.088477,-0.103155,-0.115018,-0.123982,-0.127893,-0.127064,-0.119087,-0.10582,-0.0856538,-0.0623019,-0.0342232,-0.00199191,0.0463298,0.141505,0.342203,0.729662,1.27034
0.01474,-0.01474,-0.0399887,-0.0627532,-0.0833607,-0.102211,-0.119306,-0.133547,-0.144509,-0.149709,-0.148912,-0.139265,-0.122253,-0.0961072,-0.064621,-0.0262179,0.0184555,0.0817954,0.191835,0.399463,0.763699,1.2363
0.0171044,-0.0171044,-0.0452129,-0.0702792,-0.0929472,-0.114036,-0.13359,-0.150483,-0.163981,-0.171211,-0.171239,-0.160826,-0.140614,-0.109193,-0.0694538,-0.0213025,0.0363273,0.112956,0.236654,0.44724,0.790575,1.20943
0.0183304,-0.0183304,-0.0479987,-0.074399,-0.0984343,-0.121282,-0.143077,-0.162647,-0.179023,-0.188793,-0.190466,-0.179948,-0.157481,-0.121037,-0.0738976,-0.0156757,0.0536709,0.143668,0.278305,0.490933,0.813664,1.18634
0.0186951,-0.0186951,-0.0485885,-0.0752752,-0.0999092,-0.123972,-0.147689,-0.169954,-0.189528,-0.202676,-0.207122,-0.198166,-0.175078,-0.135594,-0.0825324,-0.016111,0.0635914,0.164445,0.307822,0.520363,0.826953,1.17305
0.0180078,-0.0180078,-0.0466798,-0.0725057,-0.0969042,-0.121436,-0.146594,-0.171231,-0.194174,-0.211199,-0.219642,-0.213681,-0.191976,-0.150965,-0.0935935,-0.0193165,0.0702433,0.182633,0.334658,0.548064,0.840064,1.15994
0.0157969,-0.0157969,-0.0416638,-0.0654359,-0.0885424,-0.112534,-0.138087,-0.1643,-0.190049,-0.211167,-0.224501,-0.223616,-0.206089,-0.167217,-0.109313,-0.0310735,0.0644579,0.184485,0.341108,0.553824,0.837796,1.1622
0.0131217,-0.0131217,-0.035187,-0.0559305,-0.0768644,-0.0992342,-0.124124,-0.15074,-0.178537,-0.203363,-0.222296,-0.228048,-0.217533,-0.184016,-0.128923,-0.0489355,0.0517514,0.180405,0.343985,0.559638,0.83883,1.16117
0.00902476,-0.00902476,-0.0261633,-0.0429537,-0.0605675,-0.0799187,-0.102248,-0.127234,-0.154795,-0.181633,-0.205142,-0.218288,-0.217273,-0.193913,-0.148197,-0.0741093,0.023049,0.152713,0.31456,0.530562,0.812861,1.18714
0.00574075,-0.00574075,-0.0180724,-0.0306029,-0.0443778,-0.0597529,-0.0782688,-0.0997563,-0.125055,-0.151612,-0.178138,-0.198061,-0.207995,-0.198242,-0.167205,-0.105134,-0.0158248,0.113319,0.278186,0.503185,0.796901,1.2031
0.00192437,-0.00192437,-0.00936452,-0.0174806,-0.0267718,-0.0372243,-0.0501467,-0.0657667,-0.0851777,-0.107266,-0.131771,-0.154297,-0.172332,-0.177095,-0.166002,-0.126786,-0.0617785,0.0483494,0.193913,0.418254,0.722948,1.27705
0.000287561,-0.000287561,-0.00422399,-0.00867314,-0.0140372,-0.0199117,-0.0274787,-0.0367633,-0.049195,-0.06422,-0.08308,-0.103229,-0.124711,-0.140561,-0.149297,-0.137263,-0.104173,-0.024016,0.0996478,0.330339,0.668879,1.33112
-0.00104675,0.00104675,-0.000124179,-0.00164801,-0.00352904,-0.00546132,-0.00792483,-0.0110267,-0.0153606,-0.0210106,-0.0288002,-0.0385108,-0.0512409,-0.0652416,-0.0810901,-0.0913152,-0.0951562,-0.0690272,-0.0155733,0.155029,0.438236,1.56176
-0.000193024,0.000193024,-9.97472e-06,-0.000137652,-0.000313172,-0.000352893,-0.000486551,-0.000558325,-0.000898026,-0.00128281,-0.00232138,-0.00377537,-0.00699119,-0.0117127,-0.0207566,-0.0321042,-0.0496846,-0.0588458,-0.0610088,0.0225109,0.236274,1.76373
0.000193024,-0.000193024,9.97472e-06,0.000137652,0.000313172,0.000352893,0.000486551,0.000558325,0.000898026,0.00128281,0.00232138,0.00377537,0.00699119,0.0117127,0.0207566,0.0321042,0.0496846,0.0588458,0.0610088,-0.0225109,-0.236274,2.23627
